,parents,has_nurs,form,children,housing,finance,social,health
8251,pretentious,very_crit,3,1,critical,convenient,problematic,2
8252,pretentious,very_crit,3,1,critical,convenient,problematic,3
8253,pretentious,very_crit,3,1,critical,inconv,nonprob,1
8254,pretentious,very_crit,3,1,critical,inconv,nonprob,2
8255,pretentious,very_crit,3,1,critical,inconv,nonprob,3
8256,pretentious,very_crit,3,1,critical,inconv,slightly_prob,1
8257,pretentious,very_crit,3,1,critical,inconv,slightly_prob,2
8258,pretentious,very_crit,3,1,critical,inconv,slightly_prob,3
8259,pretentious,very_crit,3,1,critical,inconv,problematic,1
8260,pretentious,very_crit,3,1,critical,inconv,problematic,2
8261,pretentious,very_crit,3,1,critical,inconv,problematic,3
8262,pretentious,very_crit,3,2,convenient,convenient,nonprob,1
8263,pretentious,very_crit,3,2,convenient,convenient,nonprob,2
8264,pretentious,very_crit,3,2,convenient,convenient,nonprob,3
8265,pretentious,very_crit,3,2,convenient,convenient,slightly_prob,1
8266,pretentious,very_crit,3,2,convenient,convenient,slightly_prob,2
8267,pretentious,very_crit,3,2,convenient,convenient,slightly_prob,3
8268,pretentious,very_crit,3,2,convenient,convenient,problematic,1
8269,pretentious,very_crit,3,2,convenient,convenient,problematic,2
8270,pretentious,very_crit,3,2,convenient,convenient,problematic,3
8271,pretentious,very_crit,3,2,convenient,inconv,nonprob,1
8272,pretentious,very_crit,3,2,convenient,inconv,nonprob,2
8273,pretentious,very_crit,3,2,convenient,inconv,nonprob,3
8274,pretentious,very_crit,3,2,convenient,inconv,slightly_prob,1
8275,pretentious,very_crit,3,2,convenient,inconv,slightly_prob,2
8276,pretentious,very_crit,3,2,convenient,inconv,slightly_prob,3
8277,pretentious,very_crit,3,2,convenient,inconv,problematic,1
8278,pretentious,very_crit,3,2,convenient,inconv,problematic,2
8279,pretentious,very_crit,3,2,convenient,inconv,problematic,3
8280,pretentious,very_crit,3,2,less_conv,convenient,nonprob,1
8281,pretentious,very_crit,3,2,less_conv,convenient,nonprob,2
8282,pretentious,very_crit,3,2,less_conv,convenient,nonprob,3
8283,pretentious,very_crit,3,2,less_conv,convenient,slightly_prob,1
8284,pretentious,very_crit,3,2,less_conv,convenient,slightly_prob,2
8285,pretentious,very_crit,3,2,less_conv,convenient,slightly_prob,3
8286,pretentious,very_crit,3,2,less_conv,convenient,problematic,1
8287,pretentious,very_crit,3,2,less_conv,convenient,problematic,2
8288,pretentious,very_crit,3,2,less_conv,convenient,problematic,3
8289,pretentious,very_crit,3,2,less_conv,inconv,nonprob,1
8290,pretentious,very_crit,3,2,less_conv,inconv,nonprob,2
8291,pretentious,very_crit,3,2,less_conv,inconv,nonprob,3
8292,pretentious,very_crit,3,2,less_conv,inconv,slightly_prob,1
8293,pretentious,very_crit,3,2,less_conv,inconv,slightly_prob,2
8294,pretentious,very_crit,3,2,less_conv,inconv,slightly_prob,3
8295,pretentious,very_crit,3,2,less_conv,inconv,problematic,1
8296,pretentious,very_crit,3,2,less_conv,inconv,problematic,2
8297,pretentious,very_crit,3,2,less_conv,inconv,problematic,3
8298,pretentious,very_crit,3,2,critical,convenient,nonprob,1
8299,pretentious,very_crit,3,2,critical,convenient,nonprob,2
8300,pretentious,very_crit,3,2,critical,convenient,nonprob,3
8301,pretentious,very_crit,3,2,critical,convenient,slightly_prob,1
8302,pretentious,very_crit,3,2,critical,convenient,slightly_prob,2
8303,pretentious,very_crit,3,2,critical,convenient,slightly_prob,3
8304,pretentious,very_crit,3,2,critical,convenient,problematic,1
8305,pretentious,very_crit,3,2,critical,convenient,problematic,2
8306,pretentious,very_crit,3,2,critical,convenient,problematic,3
8307,pretentious,very_crit,3,2,critical,inconv,nonprob,1
8308,pretentious,very_crit,3,2,critical,inconv,nonprob,2
8309,pretentious,very_crit,3,2,critical,inconv,nonprob,3
8310,pretentious,very_crit,3,2,critical,inconv,slightly_prob,1
8311,pretentious,very_crit,3,2,critical,inconv,slightly_prob,2
8312,pretentious,very_crit,3,2,critical,inconv,slightly_prob,3
8313,pretentious,very_crit,3,2,critical,inconv,problematic,1
8314,pretentious,very_crit,3,2,critical,inconv,problematic,2
8315,pretentious,very_crit,3,2,critical,inconv,problematic,3
8316,pretentious,very_crit,3,3,convenient,convenient,nonprob,1
8317,pretentious,very_crit,3,3,convenient,convenient,nonprob,2
8318,pretentious,very_crit,3,3,convenient,convenient,nonprob,3
8319,pretentious,very_crit,3,3,convenient,convenient,slightly_prob,1
8320,pretentious,very_crit,3,3,convenient,convenient,slightly_prob,2
8321,pretentious,very_crit,3,3,convenient,convenient,slightly_prob,3
8322,pretentious,very_crit,3,3,convenient,convenient,problematic,1
8323,pretentious,very_crit,3,3,convenient,convenient,problematic,2
8324,pretentious,very_crit,3,3,convenient,convenient,problematic,3
8325,pretentious,very_crit,3,3,convenient,inconv,nonprob,1
8326,pretentious,very_crit,3,3,convenient,inconv,nonprob,2
8327,pretentious,very_crit,3,3,convenient,inconv,nonprob,3
8328,pretentious,very_crit,3,3,convenient,inconv,slightly_prob,1
8329,pretentious,very_crit,3,3,convenient,inconv,slightly_prob,2
8330,pretentious,very_crit,3,3,convenient,inconv,slightly_prob,3
8331,pretentious,very_crit,3,3,convenient,inconv,problematic,1
8332,pretentious,very_crit,3,3,convenient,inconv,problematic,2
8333,pretentious,very_crit,3,3,convenient,inconv,problematic,3
8334,pretentious,very_crit,3,3,less_conv,convenient,nonprob,1
8335,pretentious,very_crit,3,3,less_conv,convenient,nonprob,2
8336,pretentious,very_crit,3,3,less_conv,convenient,nonprob,3
8337,pretentious,very_crit,3,3,less_conv,convenient,slightly_prob,1
8338,pretentious,very_crit,3,3,less_conv,convenient,slightly_prob,2
8339,pretentious,very_crit,3,3,less_conv,convenient,slightly_prob,3
8340,pretentious,very_crit,3,3,less_conv,convenient,problematic,1
8341,pretentious,very_crit,3,3,less_conv,convenient,problematic,2
8342,pretentious,very_crit,3,3,less_conv,convenient,problematic,3
8343,pretentious,very_crit,3,3,less_conv,inconv,nonprob,1
8344,pretentious,very_crit,3,3,less_conv,inconv,nonprob,2
8345,pretentious,very_crit,3,3,less_conv,inconv,nonprob,3
8346,pretentious,very_crit,3,3,less_conv,inconv,slightly_prob,1
8347,pretentious,very_crit,3,3,less_conv,inconv,slightly_prob,2
8348,pretentious,very_crit,3,3,less_conv,inconv,slightly_prob,3
8349,pretentious,very_crit,3,3,less_conv,inconv,problematic,1
8350,pretentious,very_crit,3,3,less_conv,inconv,problematic,2
8351,pretentious,very_crit,3,3,less_conv,inconv,problematic,3
8352,pretentious,very_crit,3,3,critical,convenient,nonprob,1
8353,pretentious,very_crit,3,3,critical,convenient,nonprob,2
8354,pretentious,very_crit,3,3,critical,convenient,nonprob,3
8355,pretentious,very_crit,3,3,critical,convenient,slightly_prob,1
8356,pretentious,very_crit,3,3,critical,convenient,slightly_prob,2
8357,pretentious,very_crit,3,3,critical,convenient,slightly_prob,3
8358,pretentious,very_crit,3,3,critical,convenient,problematic,1
8359,pretentious,very_crit,3,3,critical,convenient,problematic,2
8360,pretentious,very_crit,3,3,critical,convenient,problematic,3
8361,pretentious,very_crit,3,3,critical,inconv,nonprob,1
8362,pretentious,very_crit,3,3,critical,inconv,nonprob,2
8363,pretentious,very_crit,3,3,critical,inconv,nonprob,3
8364,pretentious,very_crit,3,3,critical,inconv,slightly_prob,1
8365,pretentious,very_crit,3,3,critical,inconv,slightly_prob,2
8366,pretentious,very_crit,3,3,critical,inconv,slightly_prob,3
8367,pretentious,very_crit,3,3,critical,inconv,problematic,1
8368,pretentious,very_crit,3,3,critical,inconv,problematic,2
8369,pretentious,very_crit,3,3,critical,inconv,problematic,3
8370,pretentious,very_crit,3,4,convenient,convenient,nonprob,1
8371,pretentious,very_crit,3,4,convenient,convenient,nonprob,2
8372,pretentious,very_crit,3,4,convenient,convenient,nonprob,3
8373,pretentious,very_crit,3,4,convenient,convenient,slightly_prob,1
8374,pretentious,very_crit,3,4,convenient,convenient,slightly_prob,2
8375,pretentious,very_crit,3,4,convenient,convenient,slightly_prob,3
8376,pretentious,very_crit,3,4,convenient,convenient,problematic,1
8377,pretentious,very_crit,3,4,convenient,convenient,problematic,2
8378,pretentious,very_crit,3,4,convenient,convenient,problematic,3
8379,pretentious,very_crit,3,4,convenient,inconv,nonprob,1
8380,pretentious,very_crit,3,4,convenient,inconv,nonprob,2
8381,pretentious,very_crit,3,4,convenient,inconv,nonprob,3
8382,pretentious,very_crit,3,4,convenient,inconv,slightly_prob,1
8383,pretentious,very_crit,3,4,convenient,inconv,slightly_prob,2
8384,pretentious,very_crit,3,4,convenient,inconv,slightly_prob,3
8385,pretentious,very_crit,3,4,convenient,inconv,problematic,1
8386,pretentious,very_crit,3,4,convenient,inconv,problematic,2
8387,pretentious,very_crit,3,4,convenient,inconv,problematic,3
8388,pretentious,very_crit,3,4,less_conv,convenient,nonprob,1
8389,pretentious,very_crit,3,4,less_conv,convenient,nonprob,2
8390,pretentious,very_crit,3,4,less_conv,convenient,nonprob,3
8391,pretentious,very_crit,3,4,less_conv,convenient,slightly_prob,1
8392,pretentious,very_crit,3,4,less_conv,convenient,slightly_prob,2
8393,pretentious,very_crit,3,4,less_conv,convenient,slightly_prob,3
8394,pretentious,very_crit,3,4,less_conv,convenient,problematic,1
8395,pretentious,very_crit,3,4,less_conv,convenient,problematic,2
8396,pretentious,very_crit,3,4,less_conv,convenient,problematic,3
8397,pretentious,very_crit,3,4,less_conv,inconv,nonprob,1
8398,pretentious,very_crit,3,4,less_conv,inconv,nonprob,2
8399,pretentious,very_crit,3,4,less_conv,inconv,nonprob,3
8400,pretentious,very_crit,3,4,less_conv,inconv,slightly_prob,1
8401,pretentious,very_crit,3,4,less_conv,inconv,slightly_prob,2
8402,pretentious,very_crit,3,4,less_conv,inconv,slightly_prob,3
8403,pretentious,very_crit,3,4,less_conv,inconv,problematic,1
8404,pretentious,very_crit,3,4,less_conv,inconv,problematic,2
8405,pretentious,very_crit,3,4,less_conv,inconv,problematic,3
8406,pretentious,very_crit,3,4,critical,convenient,nonprob,1
8407,pretentious,very_crit,3,4,critical,convenient,nonprob,2
8408,pretentious,very_crit,3,4,critical,convenient,nonprob,3
8409,pretentious,very_crit,3,4,critical,convenient,slightly_prob,1
8410,pretentious,very_crit,3,4,critical,convenient,slightly_prob,2
8411,pretentious,very_crit,3,4,critical,convenient,slightly_prob,3
8412,pretentious,very_crit,3,4,critical,convenient,problematic,1
8413,pretentious,very_crit,3,4,critical,convenient,problematic,2
8414,pretentious,very_crit,3,4,critical,convenient,problematic,3
8415,pretentious,very_crit,3,4,critical,inconv,nonprob,1
8416,pretentious,very_crit,3,4,critical,inconv,nonprob,2
8417,pretentious,very_crit,3,4,critical,inconv,nonprob,3
8418,pretentious,very_crit,3,4,critical,inconv,slightly_prob,1
8419,pretentious,very_crit,3,4,critical,inconv,slightly_prob,2
8420,pretentious,very_crit,3,4,critical,inconv,slightly_prob,3
8421,pretentious,very_crit,3,4,critical,inconv,problematic,1
8422,pretentious,very_crit,3,4,critical,inconv,problematic,2
8423,pretentious,very_crit,3,4,critical,inconv,problematic,3
8424,pretentious,very_crit,4,1,convenient,convenient,nonprob,1
8425,pretentious,very_crit,4,1,convenient,convenient,nonprob,2
8426,pretentious,very_crit,4,1,convenient,convenient,nonprob,3
8427,pretentious,very_crit,4,1,convenient,convenient,slightly_prob,1
8428,pretentious,very_crit,4,1,convenient,convenient,slightly_prob,2
8429,pretentious,very_crit,4,1,convenient,convenient,slightly_prob,3
8430,pretentious,very_crit,4,1,convenient,convenient,problematic,1
8431,pretentious,very_crit,4,1,convenient,convenient,problematic,2
8432,pretentious,very_crit,4,1,convenient,convenient,problematic,3
8433,pretentious,very_crit,4,1,convenient,inconv,nonprob,1
8434,pretentious,very_crit,4,1,convenient,inconv,nonprob,2
8435,pretentious,very_crit,4,1,convenient,inconv,nonprob,3
8436,pretentious,very_crit,4,1,convenient,inconv,slightly_prob,1
8437,pretentious,very_crit,4,1,convenient,inconv,slightly_prob,2
8438,pretentious,very_crit,4,1,convenient,inconv,slightly_prob,3
8439,pretentious,very_crit,4,1,convenient,inconv,problematic,1
8440,pretentious,very_crit,4,1,convenient,inconv,problematic,2
8441,pretentious,very_crit,4,1,convenient,inconv,problematic,3
8442,pretentious,very_crit,4,1,less_conv,convenient,nonprob,1
8443,pretentious,very_crit,4,1,less_conv,convenient,nonprob,2
8444,pretentious,very_crit,4,1,less_conv,convenient,nonprob,3
8445,pretentious,very_crit,4,1,less_conv,convenient,slightly_prob,1
8446,pretentious,very_crit,4,1,less_conv,convenient,slightly_prob,2
8447,pretentious,very_crit,4,1,less_conv,convenient,slightly_prob,3
8448,pretentious,very_crit,4,1,less_conv,convenient,problematic,1
8449,pretentious,very_crit,4,1,less_conv,convenient,problematic,2
8450,pretentious,very_crit,4,1,less_conv,convenient,problematic,3
8451,pretentious,very_crit,4,1,less_conv,inconv,nonprob,1
8452,pretentious,very_crit,4,1,less_conv,inconv,nonprob,2
8453,pretentious,very_crit,4,1,less_conv,inconv,nonprob,3
8454,pretentious,very_crit,4,1,less_conv,inconv,slightly_prob,1
8455,pretentious,very_crit,4,1,less_conv,inconv,slightly_prob,2
8456,pretentious,very_crit,4,1,less_conv,inconv,slightly_prob,3
8457,pretentious,very_crit,4,1,less_conv,inconv,problematic,1
8458,pretentious,very_crit,4,1,less_conv,inconv,problematic,2
8459,pretentious,very_crit,4,1,less_conv,inconv,problematic,3
8460,pretentious,very_crit,4,1,critical,convenient,nonprob,1
8461,pretentious,very_crit,4,1,critical,convenient,nonprob,2
8462,pretentious,very_crit,4,1,critical,convenient,nonprob,3
8463,pretentious,very_crit,4,1,critical,convenient,slightly_prob,1
8464,pretentious,very_crit,4,1,critical,convenient,slightly_prob,2
8465,pretentious,very_crit,4,1,critical,convenient,slightly_prob,3
8466,pretentious,very_crit,4,1,critical,convenient,problematic,1
8467,pretentious,very_crit,4,1,critical,convenient,problematic,2
8468,pretentious,very_crit,4,1,critical,convenient,problematic,3
8469,pretentious,very_crit,4,1,critical,inconv,nonprob,1
8470,pretentious,very_crit,4,1,critical,inconv,nonprob,2
8471,pretentious,very_crit,4,1,critical,inconv,nonprob,3
8472,pretentious,very_crit,4,1,critical,inconv,slightly_prob,1
8473,pretentious,very_crit,4,1,critical,inconv,slightly_prob,2
8474,pretentious,very_crit,4,1,critical,inconv,slightly_prob,3
8475,pretentious,very_crit,4,1,critical,inconv,problematic,1
8476,pretentious,very_crit,4,1,critical,inconv,problematic,2
8477,pretentious,very_crit,4,1,critical,inconv,problematic,3
8478,pretentious,very_crit,4,2,convenient,convenient,nonprob,1
8479,pretentious,very_crit,4,2,convenient,convenient,nonprob,2
8480,pretentious,very_crit,4,2,convenient,convenient,nonprob,3
8481,pretentious,very_crit,4,2,convenient,convenient,slightly_prob,1
8482,pretentious,very_crit,4,2,convenient,convenient,slightly_prob,2
8483,pretentious,very_crit,4,2,convenient,convenient,slightly_prob,3
8484,pretentious,very_crit,4,2,convenient,convenient,problematic,1
8485,pretentious,very_crit,4,2,convenient,convenient,problematic,2
8486,pretentious,very_crit,4,2,convenient,convenient,problematic,3
8487,pretentious,very_crit,4,2,convenient,inconv,nonprob,1
8488,pretentious,very_crit,4,2,convenient,inconv,nonprob,2
8489,pretentious,very_crit,4,2,convenient,inconv,nonprob,3
8490,pretentious,very_crit,4,2,convenient,inconv,slightly_prob,1
8491,pretentious,very_crit,4,2,convenient,inconv,slightly_prob,2
8492,pretentious,very_crit,4,2,convenient,inconv,slightly_prob,3
8493,pretentious,very_crit,4,2,convenient,inconv,problematic,1
8494,pretentious,very_crit,4,2,convenient,inconv,problematic,2
8495,pretentious,very_crit,4,2,convenient,inconv,problematic,3
8496,pretentious,very_crit,4,2,less_conv,convenient,nonprob,1
8497,pretentious,very_crit,4,2,less_conv,convenient,nonprob,2
8498,pretentious,very_crit,4,2,less_conv,convenient,nonprob,3
8499,pretentious,very_crit,4,2,less_conv,convenient,slightly_prob,1
8500,pretentious,very_crit,4,2,less_conv,convenient,slightly_prob,2
8501,pretentious,very_crit,4,2,less_conv,convenient,slightly_prob,3
8502,pretentious,very_crit,4,2,less_conv,convenient,problematic,1
8503,pretentious,very_crit,4,2,less_conv,convenient,problematic,2
8504,pretentious,very_crit,4,2,less_conv,convenient,problematic,3
8505,pretentious,very_crit,4,2,less_conv,inconv,nonprob,1
8506,pretentious,very_crit,4,2,less_conv,inconv,nonprob,2
8507,pretentious,very_crit,4,2,less_conv,inconv,nonprob,3
8508,pretentious,very_crit,4,2,less_conv,inconv,slightly_prob,1
8509,pretentious,very_crit,4,2,less_conv,inconv,slightly_prob,2
8510,pretentious,very_crit,4,2,less_conv,inconv,slightly_prob,3
8511,pretentious,very_crit,4,2,less_conv,inconv,problematic,1
8512,pretentious,very_crit,4,2,less_conv,inconv,problematic,2
8513,pretentious,very_crit,4,2,less_conv,inconv,problematic,3
8514,pretentious,very_crit,4,2,critical,convenient,nonprob,1
8515,pretentious,very_crit,4,2,critical,convenient,nonprob,2
8516,pretentious,very_crit,4,2,critical,convenient,nonprob,3
8517,pretentious,very_crit,4,2,critical,convenient,slightly_prob,1
8518,pretentious,very_crit,4,2,critical,convenient,slightly_prob,2
